ts_code,symbol,display_code,name,board,exchange,market_raw,sw_l1_code,sw_l1_name,sw_l2_code,sw_l2_name,sw_l2_display,list_status,list_date,list_age_days,list_age_years,close,pct_chg,chip_concentration_70,is_st,is_normal_listed,has_latest_quote,suspend_days_20,suspend_days_40,suspend_days_60,suspend_days_90,default_passed,default_reject_reasons
601318.SH,601318,601318,中国平安,主板,沪市,主板,801790.SI,非银金融,801194.SI,保险Ⅱ,保险Ⅱ,L,20070301,7088,19.41,53.41,-1.129,19.54,False,True,True,0,0,0,0,True,
601319.SH,601319,601319,中国人保,主板,沪市,主板,801790.SI,非银金融,801194.SI,保险Ⅱ,保险Ⅱ,L,20181116,2810,7.69,7.44,-0.134,42.466,False,True,True,0,0,0,0,True,
601336.SH,601336,601336,新华保险,主板,沪市,主板,801790.SI,非银金融,801194.SI,保险Ⅱ,保险Ⅱ,L,20111216,5337,14.61,63.3,0.285,8.861,False,True,True,0,0,0,0,True,
601601.SH,601601,601601,中国太保,主板,沪市,主板,801790.SI,非银金融,801194.SI,保险Ⅱ,保险Ⅱ,L,20071225,6789,18.59,31.62,-1.033,28.205,False,True,True,0,0,0,0,True,
601628.SH,601628,601628,中国人寿,主板,沪市,主板,801790.SI,非银金融,801194.SI,保险Ⅱ,保险Ⅱ,L,20070109,7139,19.55,39.73,-1.439,65.217,False,True,True,0,0,0,0,True,
