ts_code,symbol,display_code,name,board,exchange,market_raw,sw_l1_code,sw_l1_name,sw_l2_code,sw_l2_name,sw_l2_display,list_status,list_date,list_age_days,list_age_years,close,pct_chg,is_st,is_normal_listed,has_latest_quote,suspend_days_20,suspend_days_40,suspend_days_60,suspend_days_90,default_passed,default_reject_reasons
000629.SZ,000629,000629,钒钛股份,主板,深市,主板,801040.SI,钢铁,801043.SI,冶钢原料,冶钢原料,L,19961115,10819,29.62,3.34,0.3,False,True,True,0,0,0,0,True,
000655.SZ,000655,000655,金岭矿业,主板,深市,主板,801040.SI,钢铁,801043.SI,冶钢原料,冶钢原料,L,19961128,10806,29.59,6.36,-1.395,False,True,True,0,0,0,0,True,
000923.SZ,000923,000923,河钢资源,主板,深市,主板,801040.SI,钢铁,801043.SI,冶钢原料,冶钢原料,L,19990714,9848,26.96,12.41,-2.284,False,True,True,0,0,0,0,True,
001203.SZ,001203,001203,大中矿业,主板,深市,主板,801040.SI,钢铁,801043.SI,冶钢原料,冶钢原料,L,20210510,1877,5.14,29.95,0.067,False,True,True,0,0,0,0,True,
600295.SH,600295,600295,鄂尔多斯,主板,沪市,主板,801040.SI,钢铁,801043.SI,冶钢原料,冶钢原料,L,20010426,9196,25.18,10.72,0.093,False,True,True,0,0,0,0,True,
600382.SH,600382,600382,广东明珠,主板,沪市,主板,801040.SI,钢铁,801043.SI,冶钢原料,冶钢原料,L,20010118,9294,25.45,6.73,-1.895,False,True,True,0,0,0,0,True,
600516.SH,600516,600516,方大炭素,主板,沪市,主板,801040.SI,钢铁,801043.SI,冶钢原料,冶钢原料,L,20020830,8705,23.83,6.17,5.832,False,True,True,0,0,0,0,True,
601121.SH,601121,601121,宝地矿业,主板,沪市,主板,801040.SI,钢铁,801043.SI,冶钢原料,冶钢原料,L,20230310,1208,3.31,5.64,-1.399,False,True,True,0,0,0,0,True,
601969.SH,601969,601969,海南矿业,主板,沪市,主板,801040.SI,钢铁,801043.SI,冶钢原料,冶钢原料,L,20141209,4221,11.56,7.91,-1.001,False,True,True,0,0,0,1,True,
